  4 11 21 0930 C   233.6     2.3    13.6     3.0   239.8     2.0    14.7     3.5    -2.9    62.8    -1.0     0.0   313.40   154.10   100.38     0.50     6.2 99999.0    14.3
  4 11 21 1030 B   216.8     2.9    16.1     4.2   220.7     2.8    22.5     5.0    -4.1    51.5    -1.7     0.0   463.00   253.50   100.46     0.45     6.3 99999.0    14.3
  4 11 21 1130 B   208.7     3.3    16.3     5.4   210.3     2.9    22.0     6.3    -3.5    49.3    -1.9     0.0   599.60   325.90   100.45     0.47     6.3 99999.0    14.3
  4 11 21 1230 B   219.3     3.8    19.1     6.3   225.0     3.3    18.5     7.3    -3.4    46.6    -2.0     0.0   604.90   320.00   100.40     0.48     6.4 99999.0    14.3
  4 11 21 1330 B   235.8     4.3    16.4     6.5   240.6     3.7    18.0     7.4    -3.2    46.5    -1.8     0.0   432.60   215.20   100.39     0.48     6.6 99999.0    14.3
  4 11 21 1430 C   237.7     4.3    13.6     6.5   241.6     3.5    17.5     7.2    -3.1    47.5    -1.4     0.0   211.90    80.20   100.37     0.49     6.8 99999.0    14.3
  4 11 21 1530 C   219.0     3.4    12.0     6.5   219.0     2.6    14.3     7.1    -2.6    49.7    -1.2     0.0   139.40    29.10   100.30     0.51     6.9 99999.0    14.3
  4 11 21 1630 C   210.6     3.5    11.4     6.5   209.3     2.3     9.9     6.7    -2.2    52.3    -0.4     0.0    92.40   -27.00   100.25     0.52     7.0 99999.0    14.3
  4 11 21 1730 B   210.2     3.9     6.7     6.2   207.6     1.8     9.5     5.8    -2.1    56.0     0.8     0.0    76.50   -39.50   100.17     0.52     7.1 99999.0    14.2
  4 11 21 1830 B   202.1     3.4     7.8     5.6   192.5     1.5    12.5     4.8    -2.0    60.7     1.6     0.0    75.20   -36.70   100.11     0.53     7.1 99999.0    14.2
  4 11 21 1930 C   206.0     4.6     4.7     5.2   207.1     2.2     7.7     4.4    -1.7    63.3     1.6     0.0    74.30   -36.60   100.09     0.54     7.1 99999.0    14.2
  4 11 21 2030 C   202.2     4.8     4.3     4.7   201.6     2.4     6.5     3.8    -1.6    66.3     1.6     0.0    73.30   -38.00   100.09     0.54     7.0 99999.0    14.2
  4 11 21 2130 C   200.4     5.1     3.8     4.2   207.1     2.3     8.3     3.3    -1.8    67.9     1.8     0.0    72.90   -37.20   100.12     0.54     6.9 99999.0    14.2
  4 11 21 2230 C   202.7     5.6     3.8     3.8   205.9     2.6     8.3     3.0    -2.1    67.6     1.6     0.0    71.50   -40.50   100.14     0.52     6.8 99999.0    14.2
  4 11 21 2330 C   201.6     5.8     3.8     3.3   201.9     2.6     8.0     2.6    -2.4    68.3     1.5     0.0    70.40   -41.40   100.16     0.51     6.7 99999.0    14.2
  4 11 21 2400 X   224.6     3.3     9.9     4.2   222.8     2.0    19.4     3.4    -3.3    61.8     1.6     0.0   171.50    43.90   100.24     0.48     6.7 99999.0    14.2
  5 11 21 0030 C   205.5     5.6     4.7     2.9   207.6     2.2    11.9     2.0    -2.5    70.7     1.9     0.0    69.70   -39.80   100.16     0.51     6.7 99999.0    14.2
  5 11 21 0130 B   208.1     5.5     3.9     2.9   213.9     1.9    11.7     1.7    -2.4    72.8     2.4     0.0    69.20   -37.00   100.14     0.51     6.6 99999.0    14.2
  5 11 21 0230 B   209.0     5.5     2.9     2.7   219.6     1.8     9.4     1.4    -2.4    74.1     2.5     0.0    68.50   -34.90   100.14     0.51     6.5 99999.0    14.2
  5 11 21 0330 B   214.0     5.6     2.5     2.9   222.1     1.8     8.6     1.2    -2.4    75.6     3.4     0.0    67.80   -32.30   100.15     0.51     6.4 99999.0    14.2
  5 11 21 0430 C   212.5     6.0     2.0     2.7   221.5     2.0     8.6     0.9    -2.5    76.3     3.5     0.0    68.00   -30.40   100.18     0.51     6.3 99999.0    14.2
  5 11 21 0530 B   214.2     5.7     1.7     2.3   221.4     1.8     9.0     0.7    -2.5    77.3     3.2     0.0    71.20   -30.30   100.22     0.51     6.2 99999.0    14.2
  5 11 21 0630 B   210.6     5.8     4.7     2.6   216.2     1.8     9.2     0.5    -2.5    79.1     4.2     0.0    81.10   -17.20   100.25     0.51     6.2 99999.0    14.2
  5 11 21 0730 C   200.8     5.5     3.8     2.4   202.6     2.4    10.2     1.4    -2.3    75.3     2.0     0.0   207.30    62.60   100.32     0.52     6.1 99999.0    14.2
  5 11 21 0830 B   205.2     4.1    10.2     4.0   210.9     2.8    14.3     4.3    -1.9    63.2    -0.6     0.0   352.00   174.50   100.46     0.53     6.0 99999.0    14.2
  5 11 21 0930 B   202.5     4.3    10.8     6.1   205.5     3.7    16.3     6.8    -1.7    54.3    -1.5     0.0   493.10   271.40   100.57     0.54     6.0 99999.0    14.2
  5 11 21 1030 B   205.5     5.3    10.8     7.4   209.3     4.4    14.0     8.3    -1.6    49.5    -1.9     0.0   582.50   330.90   100.60     0.54     6.0 99999.0    14.2
  5 11 21 1130 B   201.7     5.8    16.9     8.4   209.2     4.7    18.5     9.4    -2.2    43.8    -2.0     0.0   613.20   348.50   100.52     0.52     6.1 99999.0    14.2
  5 11 21 1230 B   184.4     6.6    13.5     9.1   190.8     5.0    18.6    10.2    -2.0    42.2    -2.1     0.0   591.80   318.80   100.43     0.53     6.2 99999.0    14.2
  5 11 21 1330 B   190.9     6.2    15.1     9.5   196.8     4.6    17.8    10.5    -1.6    42.7    -2.0     0.0   515.60   247.30   100.36     0.54     6.3 99999.0    14.2
  5 11 21 1430 B   181.9     6.3    14.9     9.6   185.3     4.4    17.7    10.5    -1.3    44.0    -1.8     0.0   383.90   141.10   100.34     0.56     6.5 99999.0    14.2
  5 11 21 1530 C   182.6     6.9    10.7     9.4   187.1     4.3    15.7    10.0    -1.3    45.2    -1.3     0.0   230.90    26.10   100.31     0.56     6.7 99999.0    14.2
  5 11 21 1630 C   179.8     6.5     7.3     8.7   182.4     3.2    11.5     8.9    -1.2    48.8    -0.3     0.0    90.80   -44.90   100.24     0.56     6.8 99999.0    14.2
  5 11 21 1730 C   169.3     6.4     5.6     7.7   164.3     2.4    10.4     7.3    -0.9    55.2     0.8     0.0    69.80   -46.50   100.12     0.57     6.9 99999.0    14.2
  5 11 21 1830 B   173.2     6.4     7.0     6.8   178.6     2.0    12.9     6.3    -1.2    57.5     1.0     0.0    69.70   -43.80   100.07     0.56     7.0 99999.0    14.2
  5 11 21 1930 B   177.9     7.5     3.4     6.4   170.0     1.8    13.6     5.5    -1.1    61.6     1.9     0.0    69.70   -40.40   100.04     0.56     7.0 99999.0    14.2
  5 11 21 2030 B   180.1     7.1     5.6     5.8   178.5     1.8    12.6     4.9    -1.1    64.0     1.8     0.0    68.70   -40.00   100.01     0.56     6.9 99999.0    14.2
  5 11 21 2130 B   184.8     6.0     5.8     5.1   195.5     1.6    13.5     4.4    -1.2    65.7     1.3     0.0    68.10   -38.80   100.00     0.56     6.8 99999.0    14.2
  5 11 21 2230 B   190.5     5.0     6.4     4.8   206.7     1.7    10.8     4.1    -1.6    65.3     1.3     0.0    67.50   -37.00    99.97     0.55     6.8 99999.0    14.1
