  4 12 20 0730 D   230.6     7.5     5.9    -1.2   232.7     4.6     9.9    -1.2    -3.3    84.8     0.2     0.0    48.70    -2.10    98.97     0.48     2.4 99999.0    11.8
  4 12 20 0830 D   247.3     7.3    10.0    -0.1   250.6     5.3    11.2     0.1    -3.0    77.3    -0.3     0.0   185.50    99.70    99.02     0.49     2.4 99999.0    11.8
  4 12 20 0930 C   247.2     6.1     8.3     0.7   248.3     5.0    12.7     1.1    -2.8    73.2    -0.9     0.0   311.50   189.70    99.12     0.50     2.4 99999.0    11.8
  4 12 20 1030 B   248.0     5.9     9.0     2.2   250.1     4.8    14.3     2.9    -2.4    66.6    -1.5     0.0   401.70   245.90    99.14     0.51     2.4 99999.0    11.8
  4 12 20 1130 C   257.2     6.1    10.5     3.4   259.0     5.0    14.2     4.1    -2.5    60.8    -1.4     0.0   440.00   266.80    99.09     0.51     2.4 99999.0    11.8
  4 12 20 1230 B   277.9     5.1    16.6     4.3   276.3     4.3    15.4     5.0    -2.3    58.3    -1.4     0.0   423.80   244.80    99.05     0.52     2.5 99999.0    11.8
  4 12 20 1330 B   274.7     4.5    14.2     5.0   272.5     3.9    17.6     5.7    -1.9    57.2    -1.2     0.0   355.00   184.00    99.02     0.53     2.6 99999.0    11.8
  4 12 20 1430 C   289.8     3.7    14.8     5.5   288.4     3.1    18.1     6.1    -1.9    55.3    -1.1     0.0   242.40    92.00    99.05     0.53     2.6 99999.0    11.8
  4 12 20 1530 C   310.0     3.1    13.3     5.5   308.1     2.5    18.0     5.8    -1.9    56.3    -0.7     0.0   101.30    -8.10    99.14     0.53     2.8 99999.0    11.8
  4 12 20 1630 D   340.5     3.5    21.2     5.1   333.5     1.7    19.6     4.9    -2.0    59.3     0.4     0.0     7.60   -32.50    99.17     0.53     2.8 99999.0    11.8
  4 12 20 1730 D    31.5     4.1     7.8     2.9    36.8     2.4    13.8     2.8    -1.3    72.7     0.3     0.0     2.40   -42.10    99.18     0.56     2.9 99999.0    11.8
  4 12 20 1830 D    27.6     3.7     6.5     2.3    27.4     1.6    12.7     1.9    -1.1    77.7     0.7     0.0     2.20   -32.50    99.22     0.56     2.9 99999.0    11.8
  4 12 20 1930 D    16.5     5.5     3.8     2.1    13.4     1.6    18.2     1.3    -1.0    82.3     1.7     0.0     2.30   -25.10    99.25     0.57     2.9 99999.0    11.8
  4 12 20 2030 D    15.8     5.4     2.5     1.9     4.7     1.5    18.0     0.8    -1.1    84.9     2.3     0.0     2.20   -19.80    99.29     0.57     2.8 99999.0    11.8
  4 12 20 2130 D    13.7     5.6     2.7     1.6   360.0     1.5    17.0     0.4    -1.3    86.4     2.4     0.0     2.30   -15.20    99.32     0.56     2.8 99999.0    11.7
  4 12 20 2230 D    12.9     6.2     6.4     0.9    12.6     1.7    19.1    -0.1    -1.9    85.5     1.8     0.0     2.50   -18.20    99.35     0.53     2.7 99999.0    11.7
  4 12 20 2330 D    13.2     5.8     3.9     0.9     7.3     1.5    18.6    -0.2    -2.5    82.5     2.2     0.0     2.40   -13.70    99.38     0.51     2.6 99999.0    11.7
  4 12 20 2400 X   272.8     5.8     8.2     1.7   262.0     3.5    14.6     1.6    -2.3    74.2     0.2     0.0   106.30    36.40    99.13     0.52     2.6 99999.0    11.8
  5 12 20 0030 D     7.1     7.1     5.5     1.0   352.9     1.7    18.7    -0.4    -3.0    80.9     2.8     0.0     2.30   -14.40    99.40     0.49     2.6 99999.0    11.7
  5 12 20 0130 D     2.8     6.8     9.2     0.5   340.3     1.6    14.0    -0.7    -3.2    81.6     2.4     0.0     1.80    -8.70    99.44     0.48     2.5 99999.0    11.7
  5 12 20 0230 D     3.7     6.8    15.8     0.1   346.2     1.7    14.0    -1.1    -3.4    82.8     2.4     0.0     2.10    -9.10    99.46     0.48     2.5 99999.0    11.7
  5 12 20 0330 D    15.1     5.6     4.7     0.1   352.0     1.8    15.6    -1.4    -3.5    83.8     2.9     0.0     2.20   -12.40    99.50     0.47     2.4 99999.0    11.7
  5 12 20 0430 D     9.7     5.0    10.7     0.6   336.0     2.0    11.4    -1.4    -3.6    83.8     4.1     0.0     2.80    -5.40    99.55     0.47     2.4 99999.0    11.7
  5 12 20 0530 D    11.0     4.9     7.4     0.6   337.8     1.8    12.8    -1.2    -3.6    82.7     3.6     0.0     2.90    -7.00    99.61     0.47     2.3 99999.0    11.7
  5 12 20 0630 D     2.3     5.5    12.2     0.1   334.1     1.9    12.6    -1.4    -3.5    84.3     2.9     0.0     3.20    -8.00    99.65     0.47     2.3 99999.0    11.7
  5 12 20 0730 D     3.5     5.2    16.6     0.2   333.1     1.8    14.5    -1.5    -3.4    85.4     3.3     0.0    22.20     4.30    99.69     0.47     2.3 99999.0    11.7
  5 12 20 0830 B   358.8     5.3     6.2    -0.1   338.2     1.6    18.3    -1.1    -2.9    86.0     2.0     0.0    82.40    47.80    99.76     0.49     2.3 99999.0    11.7
  5 12 20 0930 C     6.0     4.1    11.7     0.5     6.3     2.2    18.7     0.8    -1.7    80.9    -0.5     0.0   247.80   140.80    99.85     0.54     2.3 99999.0    11.8
  5 12 20 1030 B    33.4     3.4    18.0     2.2    43.5     2.8    21.3     2.8    -2.1    68.5    -1.1     0.0   357.40   223.40    99.90     0.53     2.3 99999.0    11.8
  5 12 20 1130 C    23.3     2.7    20.7     2.6    30.5     2.2    26.9     3.1    -2.7    63.6    -1.0     0.0   248.70   148.10    99.89     0.50     2.3 99999.0    11.8
  5 12 20 1230 B     4.3     2.5    26.2     3.0   358.6     1.9    27.8     3.4    -3.2    60.2    -0.9     0.0   243.40   142.20    99.85     0.49     2.3 99999.0    11.8
  5 12 20 1330 B    10.6     2.0    51.4     3.4    19.0     1.9    32.1     3.9    -3.4    57.3    -1.0     0.0   346.50   195.20    99.80     0.48     2.3 99999.0    11.8
